ГОД,МЕСЯЦ,КБК,ГБ,РБ,МБ
2021,февраль,201601,290088,290088,0
2021,февраль,201602,852,0,852
2021,февраль,201603,0,0,0
2021,февраль,201701,451,451,0
2021,февраль,201702,16768,16768,0
2021,февраль,201703,53001,0,53001
2021,февраль,201704,38937,38937,0
2021,февраль,201705,0,0,0
2021,февраль,201706,5840,0,5840
2021,февраль,201710,0,0,0
2021,февраль,201711,0,0,0
2021,февраль,201712,0,0,0
2021,февраль,201713,420,0,420
2021,февраль,201714,0,0,0
2021,февраль,201715,0,0,0
2021,февраль,201716,151,0,151
2021,февраль,201718,200,0,200
2021,февраль,201719,0,0,0
2021,февраль,201901,416328,416328,0
2021,февраль,201903,0,0,0
2021,февраль,201904,0,0,0
2021,февраль,201905,8732,8732,0
2021,февраль,201906,225957,225957,0
2021,февраль,201907,27396,0,27396
2021,февраль,201908,7,7,0
2021,февраль,201909,7124,7124,0
2021,февраль,201910,19047,0,19047
2021,февраль,202,381214,377265,3949
2021,февраль,202101,377265,377265,0
2021,февраль,202102,3949,0,3949
2021,февраль,203,35034,27400,7634
2021,февраль,203101,27400,27400,0
2021,февраль,203102,7634,0,7634
2021,февраль,204,12504652,5329313,7175339
2021,февраль,204103,238417,238417,0
2021,февраль,204105,80112,0,80112
2021,февраль,204106,6763284,0,6763284
2021,февраль,204109,5558,5558,0
2021,февраль,204110,549735,549735,0
2021,февраль,204112,292,0,292
2021,февраль,204113,111663,111663,0
2021,февраль,204114,97435,0,97435
2021,февраль,204115,17,17,0
2021,февраль,204116,0,0,0
2021,февраль,204117,20138,20138,0
2021,февраль,204118,31185,0,31185
2021,февраль,204119,589806,589806,0
2021,февраль,204122,14013,14013,0
2021,февраль,204123,2642,2642,0
2021,февраль,204125,44327,44327,0
2021,февраль,204127,397,397,0
2021,февраль,204129,22249,22249,0
2021,февраль,204132,20004,20004,0
2021,февраль,204133,3033,3033,0
2021,февраль,204142,1835014,1835014,0
2021,февраль,204143,6164,6164,0
2021,февраль,204145,13759,13759,0
2021,февраль,204147,11567,11567,0
2021,февраль,204151,114031,114031,0
2021,февраль,204153,43684,0,43684
2021,февраль,204154,3234,0,3234
2021,февраль,204157,119160,119160,0
2021,февраль,204158,0,0,0
2021,февраль,204159,169534,169534,0
2021,февраль,204160,11426,11426,0
2021,февраль,204162,591722,591722,0
2021,февраль,204163,2658,2658,0
2021,февраль,204164,1257,1257,0
2021,февраль,204165,671973,671973,0
2021,февраль,204166,8,8,0
2021,февраль,204167,0,0,0
2021,февраль,204168,10,10,0
2021,февраль,204169,1933,1933,0
2021,февраль,204170,59328,0,59328
2021,февраль,204171,0,0,0
2021,февраль,204172,1930,1930,0
2021,февраль,204173,134633,134633,0
2021,февраль,204174,4517,4517,0
2021,февраль,204175,8076,8076,0
2021,февраль,204176,7943,7943,0
2021,февраль,204177,0,0,0
2021,февраль,204201,0,0,0
2021,февраль,204202,0,0,0
2021,февраль,204203,0,0,0
2021,февраль,204301,48,0,48
2021,февраль,204302,205,0,205
2021,февраль,204303,96532,0,96532
2021,февраль,205,29,0,29
2021,февраль,205101,0,0,0
2021,февраль,205102,29,0,29
2021,февраль,205201,0,0,0
2021,февраль,205202,0,0,0
2021,февраль,206,30344088,26260167,4083922
2021,февраль,206104,231672,231672,0
2021,февраль,206105,10398,0,10398
2021,февраль,206106,23874182,23874182,0
2021,февраль,206107,572995,0,572995
2021,февраль,206108,2154151,2154151,0
2021,февраль,206109,2669778,0,2669778
2021,февраль,206110,0,0,0
2021,февраль,206111,0,0,0
2021,февраль,206112,7,0,7
2021,февраль,206113,28,28,0
2021,февраль,206114,826609,0,826609
2021,февраль,206115,113,0,113
2021,февраль,206116,134,134,0
2021,февраль,206117,0,0,0
2021,февраль,206118,1388,0,1388
2021,февраль,206119,2634,0,2634
2021,февраль,3,23524513,366318,23158195
2021,февраль,301,16699665,0,16699665
2021,февраль,301102,694894,0,694894
2021,февраль,301103,15008140,0,15008140
2021,февраль,301107,996631,0,996631
2021,февраль,302,366318,366318,0
2021,февраль,302101,0,0,0
2021,февраль,302102,2,2,0
2021,февраль,302104,0,0,0
2021,февраль,302105,366317,366317,0
2021,февраль,303,6458530,0,6458530
2021,февраль,303101,5697595,0,5697595
2021,февраль,303102,0,0,0
2021,февраль,303201,0,0,0
2021,февраль,303202,760935,0,760935
2002,март,1,164322438,100589502,63732936
2002,март,101,66390776,49898593,16492183
2002,март,101101,21744617,21744617,0
2002,март,101102,3658089,3658089,0
2002,март,101103,954790,954790,0
2002,март,101104,2414017,2414017,0
2002,март,101105,20719660,20719660,0
2002,март,101106,-114591,-114591,0
2002,март,101107,522011,522011,0
2002,март,101201,14770956,0,14770956
2002,март,101202,1000543,0,1000543
2002,март,101203,720684,0,720684
2002,март,103,27818831,0,27818831
2002,март,103101,27818831,0,27818831
2002,март,104,7969679,0,7969679
2002,март,104101,5242016,0,5242016
2002,март,104102,155882,0,155882
2002,март,104301,56029,0,56029
2002,март,104302,769034,0,769034
2002,март,104303,439152,0,439152
2002,март,104304,590,0,590
2002,март,104305,175,0,175
2002,март,104306,56,0,56
2002,март,104401,638521,0,638521
2002,март,104402,560815,0,560815
2002,март,104501,107408,0,107408
2002,март,105,53707035,43059989,10647046
2002,март,105101,12434190,10260944,2173246
2002,март,105102,14916086,14916086,0
2002,март,105103,72891,72891,0
2002,март,105104,1618421,1618421,0
2002,март,105105,9067590,9067590,0
2002,март,105201,313479,0,313479
2002,март,105202,710692,0,710692
2002,март,105203,55590,0,55590
2002,март,105204,96026,0,96026
2002,март,105205,1445,0,1445
2002,март,105206,14511,0,14511
2002,март,105207,191808,0,191808
2002,март,105208,45850,0,45850
2002,март,105209,566,0,566
2002,март,105210,611954,0,611954
2002,март,105211,134667,0,134667
2002,март,105217,8095,0,8095
2002,март,105218,49687,0,49687
2002,март,105221,9,0,9
2002,март,105223,24123,0,24123
2002,март,105224,21072,0,21072
2002,март,105229,18111,18111,0
2002,март,105230,2147518,0,2147518
2002,март,105231,332241,0,332241
2002,март,105232,318047,0,318047
2002,март,105233,48265,0,48265
2002,март,105234,1269,0,1269
2002,март,105235,379,0,379
2002,март,105236,0,0,0
2002,март,105237,962,0,962
2002,март,105241,10520,10520,0
2002,март,105242,8016,8016,0
2002,март,105243,4073,4073,0
2002,март,105244,16352,16352,0
2002,март,105245,6086,6086,0
2002,март,105246,61,61,0
2002,март,105247,34031,34031,0
2002,март,105248,2563,2563,0
2002,март,105249,463,463,0
2002,март,105250,27854,27854,0
2002,март,105251,0,0,0
2002,март,105255,86394,86394,0
2002,март,105257,8438,8438,0
2002,март,105258,0,0,0
2002,март,105259,0,0,0
2002,март,105260,494059,494059,0
2002,март,105261,3,3,0
2002,март,105269,671,671,0
2002,март,105302,6,6,0
2002,март,105303,92816,0,92816
2002,март,105304,32714,0,32714
2002,март,105305,368958,368958,0
2002,март,105306,883325,883325,0
2002,март,105308,1071,964,107
2002,март,105309,227660,227660,0
2002,март,105310,-21,-21,0
2002,март,105311,75979,75979,0
2002,март,105313,1569,1569,0
2002,март,105314,40,0,40
2002,март,105315,857691,0,857691
2002,март,105316,1650837,0,1650837
2002,март,105322,0,0,0
2002,март,105325,0,0,0
2002,март,105326,2786252,2786252,0
2002,март,105328,2150885,1935797,215089
2002,март,105401,118634,0,118634
2002,март,105402,91242,0,91242
2002,март,105403,59070,0,59070
2002,март,105404,12501,0,12501
2002,март,105406,118026,118026,0
2002,март,105410,9,0,9
2002,март,105411,2321,2321,0
2002,март,105412,51,51,0
2002,март,105413,128,128,0
2002,март,105414,15716,0,15716
2002,март,105415,505,505,0
2002,март,105416,2966,2966,0
2002,март,105417,192,192,0
2002,март,105418,133738,0,133738
2002,март,105419,1686,1686,0
2002,март,105420,65342,0,65342
2002,март,106,6809937,6809937,0
2002,март,106101,4346346,4346346,0
2002,март,106102,355669,355669,0
2002,март,106201,2046147,2046147,0
2002,март,106202,61774,61774,0
2002,март,107,263259,237957,25302
2002,март,107109,237957,237957,0
2002,март,107110,25302,0,25302
2002,март,108,1362920,583025,779895
2002,март,108101,583025,583025,0
2002,март,108102,323036,0,323036
2002,март,108103,35186,0,35186
2002,март,108104,51855,0,51855
2002,март,108105,16149,0,16149
2002,март,108106,10294,0,10294
2002,март,108107,7984,0,7984
2002,март,108108,27420,0,27420
2002,март,108109,1707,0,1707
2002,март,108110,4994,0,4994
2002,март,108111,299970,0,299970
2002,март,108112,1300,0,1300
2002,март,108113,0,0,0
2002,март,2,7041164,6177833,863331
2002,март,201,5769275,5620859,148416
2002,март,201101,157655,157655,0
2002,март,201102,11140,0,11140
2002,март,201201,0,0,0
2002,март,201202,86461,86461,0
2002,март,201203,576106,576106,0
2002,март,201204,1579,1579,0
2002,март,201211,77010,77010,0
2002,март,201213,0,0,0
2002,март,201215,7561,0,7561
2002,март,201217,0,0,0
2002,март,201226,0,0,0
2002,март,201227,4341250,4341250,0
2002,март,201228,50267,50267,0
2002,март,201229,107978,0,107978
2002,март,201301,69117,69117,0
2002,март,201302,261413,261413,0
2002,март,201303,21737,0,21737
2002,март,202,38899,28111,10788
2002,март,202103,840,0,840
2002,март,202109,2704,0,2704
2002,март,202113,5793,0,5793
2002,март,202303,462,462,0
2002,март,202304,964,0,964
2002,март,202305,27649,27649,0
2002,март,202306,488,0,488
2002,март,203,798960,221999,576960
2002,март,203101,154219,154219,0
2002,март,203102,31195,0,31195
2002,март,203103,188,0,188
2002,март,203104,29905,29905,0
2002,март,203106,10979,10979,0
2002,март,203107,971,971,0
2002,март,203108,0,0,0
2002,март,203109,170,170,0
2002,март,203110,195978,0,195978
2002,март,203111,346011,0,346011
2002,март,203112,25756,25756,0
2002,март,203113,3500,0,3500
2002,март,203114,88,0,88
2002,март,203115,0,0,0
2002,март,204,147717,147717,0
2002,март,204101,59391,59391,0
2002,март,204102,0,0,0
2002,март,204103,0,0,0
2002,март,204104,1621,1621,0
2002,март,204105,154,154,0
2002,март,204106,2,2,0
2002,март,204201,1656,1656,0
2002,март,204301,0,0,0
2002,март,204302,0,0,0
2002,март,204303,0,0,0
2002,март,204401,2053,2053,0
2002,март,204402,3678,3678,0
2002,март,204403,4,4,0
2002,март,204404,1327,1327,0
2002,март,204405,0,0,0
2002,март,204406,674,674,0
2002,март,204407,0,0,0
2002,март,204501,10223,10223,0
2002,март,204502,22749,22749,0
2002,март,204503,0,0,0
2002,март,204504,0,0,0
2002,март,204601,1316,1316,0
2002,март,204701,42871,42871,0
2002,март,204801,0,0,0
2002,март,204802,0,0,0
2002,март,204803,0,0,0
2002,март,204804,0,0,0
2002,март,204805,0,0,0
2002,март,205,286314,159147,127166
2002,март,205101,4380,4380,0
2002,март,205102,0,0,0
2002,март,205104,-23,-23,0
2002,март,205105,21610,0,21610
2002,март,205106,6601,6601,0
2002,март,205109,127373,127373,0
2002,март,205110,61452,0,61452
2002,март,205111,0,0,0
2002,март,205112,0,0,0
2002,март,205113,0,0,0
2002,март,205114,0,0,0
2002,март,205115,0,0,0
2002,март,205116,0,0,0
2002,март,205117,0,0,0
2002,март,205118,0,0,0
2002,март,205122,0,0,0
2002,март,205123,13624,13624,0
2002,март,205124,6745,0,6745
2002,март,205125,7193,7193,0
2002,март,205126,37359,0,37359
2002,март,299999,171363601,106767335,64596267
2002,март,3,833362,12640,820722
2002,март,301,83021,12629,70393
